shipment_id,country_code,origin_region,destination_region,carrier_name,status,departure_time_local,departure_timezone,departure_time_utc,departure_dst,arrival_time_local,arrival_timezone,arrival_time_utc,arrival_dst,temperature_celsius,weight_kg,is_delayed,border_crossing,ts_arrival_before_departure,ts_duplicate_departure,ts_duplicate_arrival,region_origin_mismatch_country,region_dest_mismatch_country,is_delayed_status_inconsistent,border_crossing_inconsistent,key_field_empty,issue_count
NA-20260812-0001962,US,AZ,IL,SwiftLine Freight,CUSTOMS_HOLD,2026-08-12T16:30:59,America/Winnipeg,2026-08-12T21:30:59+00:00,True,2026-08-12T17:27:36,America/Halifax,2026-08-12T20:27:36+00:00,True,12.6,21429.61,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0004876,CA,VT,KY,SwiftLine Freight,IN_TRANSIT,2026-08-12T03:14:47,America/New_York,2026-08-12T07:14:47+00:00,True,2026-08-12T09:19:23,America/Toronto,2026-08-12T13:19:23+00:00,True,-19.3,18420.44,False,False,False,False,True,True,True,False,False,False,3
NA-20260812-0003794,US,CA,SK,SwiftLine Freight,DELAYED,2026-08-12T08:01:35,America/Halifax,2026-08-12T11:01:35+00:00,True,2026-08-12T08:26:45,America/New_York,2026-08-12T12:26:45+00:00,True,4.4,10309.41,False,True,False,False,False,False,True,True,False,False,2
NA-20260812-0008702,US,IA,FL,Northern Star Logistics,DELAYED,2026-08-12T00:03:54,America/Vancouver,2026-08-12T07:03:54+00:00,True,2026-08-12T16:25:49,America/Chicago,2026-08-12T21:25:49+00:00,True,-3.8,9537.28,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0009178,US,MN,MT,SwiftLine Freight,DELIVERED,2026-08-12T10:36:29,America/Denver,2026-08-12T16:36:29+00:00,True,2026-08-12T18:24:31,America/Vancouver,2026-08-13T01:24:31+00:00,True,39.3,21069.07,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0000800,US,GA,GA,Midwest Carriers,DELIVERED,2026-08-12T03:53:43,America/Chicago,2026-08-12T08:53:43+00:00,True,2026-08-12T23:08:07,America/Chicago,2026-08-13T04:08:07+00:00,True,-26.5,5950.55,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0011046,US,CO,MA,SwiftLine Freight,DELIVERED,2026-08-12T15:06:44,America/Phoenix,2026-08-12T22:06:44+00:00,False,2026-08-12T23:16:33,America/Los_Angeles,2026-08-13T06:16:33+00:00,True,35.7,11565.47,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0005402,CA,HI,MI,Trans-Canada Haulers,DELIVERED,2026-08-12T10:00:11,Pacific/Honolulu,2026-08-12T20:00:11+00:00,False,2026-08-12T12:23:22,America/New_York,2026-08-12T16:23:22+00:00,True,23.2,23078.67,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0001647,US,MD,NC,Gulf Coast Shipping,DELIVERED,2026-08-12T02:12:29,America/Phoenix,2026-08-12T09:12:29+00:00,False,2026-08-12T19:43:28,America/Edmonton,2026-08-13T01:43:28+00:00,True,15.9,4533.13,True,False,False,True,False,False,False,True,False,False,2
NA-20260812-0010995,US,RI,AR,Atlantic Bridge Transport,IN_TRANSIT,2026-08-12T13:52:18,America/Phoenix,2026-08-12T20:52:18+00:00,False,2026-08-12T07:36:42,America/Winnipeg,2026-08-12T12:36:42+00:00,True,-12.9,23782.02,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0002750,US,AR,NY,Atlantic Bridge Transport,CUSTOMS_HOLD,2026-08-12T10:09:20,America/Halifax,2026-08-12T13:09:20+00:00,True,2026-08-12T17:57:02,America/Regina,2026-08-12T23:57:02+00:00,False,-9.8,11106.6,False,False,False,False,True,False,False,False,False,False,1
NA-20260812-0011204,CA,MB,ME,Midwest Carriers,PICKED_UP,2026-08-12T17:19:59,America/Halifax,2026-08-12T20:19:59+00:00,True,2026-08-12T10:20:16,America/Edmonton,2026-08-12T16:20:16+00:00,True,5.6,12009.55,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0009378,US,KY,NC,Gulf Coast Shipping,IN_TRANSIT,2026-08-12T23:53:09,America/New_York,2026-08-13T03:53:09+00:00,True,2026-08-12T08:14:07,America/Los_Angeles,2026-08-12T15:14:07+00:00,True,22.7,24477.28,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0000763,US,TN,AR,SwiftLine Freight,DELIVERED,2026-08-12T20:46:56,America/Regina,2026-08-13T02:46:56+00:00,False,2026-08-12T14:33:50,America/Winnipeg,2026-08-12T19:33:50+00:00,True,2.8,13929.94,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0007591,US,MT,MD,Gulf Coast Shipping,IN_TRANSIT,2026-08-12T13:20:54,America/Phoenix,2026-08-12T20:20:54+00:00,False,2026-08-12T21:25:35,America/Denver,2026-08-13T03:25:35+00:00,True,29.3,2939.78,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0007720,CA,ME,MN,PrairieLink Carriers,CUSTOMS_HOLD,2026-08-12T10:08:41,Pacific/Honolulu,2026-08-12T20:08:41+00:00,False,2026-08-12T14:40:34,America/Los_Angeles,2026-08-12T21:40:34+00:00,True,-15.3,16857.09,True,False,False,False,False,True,True,True,False,False,3
NA-20260812-0005438,US,WI,NY,BlueRoute Freight,PICKED_UP,2026-08-12T00:30:00,America/New_York,2026-08-12T04:30:00+00:00,True,2026-08-12T22:22:45,America/Winnipeg,2026-08-13T03:22:45+00:00,True,-12.7,2060.49,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0008841,CA,CA,UT,Gulf Coast Shipping,DELAYED,2026-08-12T08:22:48,America/Anchorage,2026-08-12T16:22:48+00:00,True,2026-08-12T16:36:16,America/Phoenix,2026-08-12T23:36:16+00:00,False,35.2,6599.87,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0005404,US,RI,AZ,PrairieLink Carriers,CUSTOMS_HOLD,2026-08-12T21:50:50,America/Phoenix,2026-08-13T04:50:50+00:00,False,2026-08-12T09:26:12,America/Anchorage,2026-08-12T17:26:12+00:00,True,40.8,18443.56,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0000497,CA,MB,QC,Pacific Rim Express,CUSTOMS_HOLD,2026-08-12T09:51:42,America/Vancouver,2026-08-12T16:51:42+00:00,True,2026-08-12T07:32:39,America/Los_Angeles,2026-08-12T14:32:39+00:00,True,-30.7,24851.03,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0010338,US,UT,NT,Gulf Coast Shipping,PICKED_UP,2026-08-12T23:31:30,America/Edmonton,2026-08-13T05:31:30+00:00,True,2026-08-12T11:33:40,America/Chicago,2026-08-12T16:33:40+00:00,True,35.2,16413.16,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0000980,CA,NL,NE,Rocky Mountain Movers,CUSTOMS_HOLD,2026-08-12T05:24:28,America/Chicago,2026-08-12T10:24:28+00:00,True,2026-08-12T01:23:26,America/Regina,2026-08-12T07:23:26+00:00,False,17.4,10860.33,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0004029,CA,WI,MT,PrairieLink Carriers,DELAYED,2026-08-12T11:06:40,America/Regina,2026-08-12T17:06:40+00:00,False,2026-08-12T07:21:22,America/New_York,2026-08-12T11:21:22+00:00,True,-32.5,15843.04,False,False,True,False,False,True,True,True,False,False,4
NA-20260812-0003050,CA,MN,CT,BlueRoute Freight,IN_TRANSIT,2026-08-12T11:57:14,America/Los_Angeles,2026-08-12T18:57:14+00:00,True,2026-08-12T00:04:40,America/Chicago,2026-08-12T05:04:40+00:00,True,39.8,464.16,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0006603,CA,AL,RI,SwiftLine Freight,IN_TRANSIT,2026-08-12T21:46:00,America/Regina,2026-08-13T03:46:00+00:00,False,2026-08-12T04:44:04,America/Vancouver,2026-08-12T11:44:04+00:00,True,54.3,20795.18,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0004687,US,WV,DE,Trans-Canada Haulers,PICKED_UP,2026-08-12T11:54:33,Pacific/Honolulu,2026-08-12T21:54:33+00:00,False,2026-08-12T10:01:07,America/Halifax,2026-08-12T13:01:07+00:00,True,33.6,20257.53,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0008591,US,NU,ND,PrairieLink Carriers,PICKED_UP,2026-08-12T03:11:42,America/Toronto,2026-08-12T07:11:42+00:00,True,2026-08-12T08:27:10,America/Halifax,2026-08-12T11:27:10+00:00,True,-17.6,4031.51,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0000614,CA,IN,PE,Northern Star Logistics,CUSTOMS_HOLD,2026-08-12T22:52:43,America/Winnipeg,2026-08-13T03:52:43+00:00,True,2026-08-12T12:44:55,America/Los_Angeles,2026-08-12T19:44:55+00:00,True,-28.8,19134.57,False,True,True,True,False,True,False,False,False,False,3
NA-20260812-0007623,CA,OH,NS,Pacific Rim Express,PICKED_UP,2026-08-12T11:42:14,America/Winnipeg,2026-08-12T16:42:14+00:00,True,2026-08-12T20:53:17,America/Edmonton,2026-08-13T02:53:17+00:00,True,31.4,18810.26,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0009082,US,NM,ID,Trans-Canada Haulers,CUSTOMS_HOLD,2026-08-12T10:07:42,America/Winnipeg,2026-08-12T15:07:42+00:00,True,2026-08-12T04:32:29,America/Los_Angeles,2026-08-12T11:32:29+00:00,True,21.0,1627.83,False,False,True,True,False,False,False,False,False,False,2
NA-20260812-0002647,US,MB,WA,Northern Star Logistics,DELAYED,2026-08-12T19:18:28,America/Anchorage,2026-08-13T03:18:28+00:00,True,2026-08-12T20:45:36,America/Vancouver,2026-08-13T03:45:36+00:00,True,49.7,1535.75,False,True,False,False,True,True,False,True,False,False,3
NA-20260812-0000914,US,MS,WA,Rocky Mountain Movers,DELAYED,2026-08-12T13:46:31,Pacific/Honolulu,2026-08-12T23:46:31+00:00,False,2026-08-12T15:12:01,America/Edmonton,2026-08-12T21:12:01+00:00,True,-20.9,19521.72,False,False,True,True,False,False,False,True,False,False,3
NA-20260812-0005544,CA,TX,SD,PrairieLink Carriers,DELIVERED,2026-08-12T05:29:26,America/Chicago,2026-08-12T10:29:26+00:00,True,2026-08-12T16:32:34,America/Denver,2026-08-12T22:32:34+00:00,True,12.3,11321.17,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0008176,CA,NY,OH,Atlantic Bridge Transport,DELIVERED,2026-08-12T19:56:34,America/Los_Angeles,2026-08-13T02:56:34+00:00,True,2026-08-12T03:45:20,America/Denver,2026-08-12T09:45:20+00:00,True,-9.9,14738.36,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0005798,US,GA,TX,Gulf Coast Shipping,PICKED_UP,2026-08-12T19:09:00,America/Edmonton,2026-08-13T01:09:00+00:00,True,2026-08-12T18:46:53,America/New_York,2026-08-12T22:46:53+00:00,True,34.3,23056.3,False,False,True,False,True,False,False,False,False,False,2
NA-20260812-0010600,CA,HI,HI,Northern Star Logistics,IN_TRANSIT,2026-08-12T10:35:21,America/Winnipeg,2026-08-12T15:35:21+00:00,True,2026-08-12T11:16:29,America/St_Johns,2026-08-12T13:46:29+00:00,True,-13.0,19952.05,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0007315,US,CA,NS,Rocky Mountain Movers,DELAYED,2026-08-12T12:39:50,America/Toronto,2026-08-12T16:39:50+00:00,True,2026-08-12T18:29:00,America/Denver,2026-08-13T00:29:00+00:00,True,-26.3,18885.38,False,True,False,False,True,False,True,True,False,False,3
NA-20260812-0008812,US,NM,WV,Pacific Rim Express,DELAYED,2026-08-12T05:54:26,America/Vancouver,2026-08-12T12:54:26+00:00,True,2026-08-12T02:31:18,America/New_York,2026-08-12T06:31:18+00:00,True,1.1,6557.08,False,False,True,False,False,False,False,True,False,False,2
NA-20260812-0001954,CA,NB,NY,Pacific Rim Express,PICKED_UP,2026-08-12T18:21:46,America/Phoenix,2026-08-13T01:21:46+00:00,False,2026-08-12T10:45:21,America/Denver,2026-08-12T16:45:21+00:00,True,-29.2,14578.21,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0010567,US,PA,OR,Trans-Canada Haulers,DELAYED,2026-08-12T13:19:51,America/St_Johns,2026-08-12T15:49:51+00:00,True,2026-08-12T23:23:30,America/Phoenix,2026-08-13T06:23:30+00:00,False,48.3,22141.91,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0003722,US,CA,OR,Trans-Canada Haulers,PICKED_UP,2026-08-12T15:01:07,America/Winnipeg,2026-08-12T20:01:07+00:00,True,2026-08-12T02:18:56,America/Los_Angeles,2026-08-12T09:18:56+00:00,True,2.7,23945.23,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0003392,US,IL,OH,Rocky Mountain Movers,DELIVERED,2026-08-12T03:29:45,America/Edmonton,2026-08-12T09:29:45+00:00,True,2026-08-12T01:03:46,America/St_Johns,2026-08-12T03:33:46+00:00,True,7.0,110.65,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0009001,CA,NJ,SD,Pacific Rim Express,PICKED_UP,2026-08-12T06:31:37,America/Winnipeg,2026-08-12T11:31:37+00:00,True,2026-08-12T16:04:20,America/Chicago,2026-08-12T21:04:20+00:00,True,-2.6,11310.54,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0001608,CA,NE,UT,PrairieLink Carriers,DELIVERED,2026-08-12T11:58:48,America/Anchorage,2026-08-12T19:58:48+00:00,True,2026-08-12T01:42:43,America/Vancouver,2026-08-12T08:42:43+00:00,True,52.0,18379.98,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0009252,CA,MI,KY,Northern Star Logistics,DELAYED,2026-08-12T10:10:34,America/Phoenix,2026-08-12T17:10:34+00:00,False,2026-08-12T09:24:24,America/Regina,2026-08-12T15:24:24+00:00,False,37.0,11849.71,False,False,True,False,False,True,True,True,False,False,4
NA-20260812-0011486,CA,KS,SK,Trans-Canada Haulers,PICKED_UP,2026-08-12T00:17:33,America/Anchorage,2026-08-12T08:17:33+00:00,True,2026-08-12T20:45:09,America/Anchorage,2026-08-13T04:45:09+00:00,True,40.7,24777.96,False,True,False,True,False,True,False,False,False,False,2
NA-20260812-0001047,US,YT,OR,SwiftLine Freight,CUSTOMS_HOLD,2026-08-12T04:12:23,America/Edmonton,2026-08-12T10:12:23+00:00,True,2026-08-12T04:14:54,America/Toronto,2026-08-12T08:14:54+00:00,True,7.5,16880.12,False,True,True,False,True,True,False,False,False,False,3
NA-20260812-0003616,CA,UT,MB,Rocky Mountain Movers,PICKED_UP,2026-08-12T01:20:13,America/Halifax,2026-08-12T04:20:13+00:00,True,2026-08-12T05:31:16,America/Vancouver,2026-08-12T12:31:16+00:00,True,34.1,1449.94,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0003940,US,OR,VA,Northern Star Logistics,PICKED_UP,2026-08-12T06:58:26,America/Toronto,2026-08-12T10:58:26+00:00,True,2026-08-12T04:52:19,America/Los_Angeles,2026-08-12T11:52:19+00:00,True,43.1,12903.87,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0004698,US,NU,WA,Rocky Mountain Movers,DELIVERED,2026-08-12T14:09:52,America/Winnipeg,2026-08-12T19:09:52+00:00,True,2026-08-12T23:24:49,America/Los_Angeles,2026-08-13T06:24:49+00:00,True,-27.2,4590.67,False,True,False,False,False,True,False,False,False,False,1
NA-20260812-0004207,CA,MT,DE,SwiftLine Freight,CUSTOMS_HOLD,2026-08-12T10:24:23,America/Vancouver,2026-08-12T17:24:23+00:00,True,2026-08-12T03:14:27,America/Anchorage,2026-08-12T11:14:27+00:00,True,-9.4,13303.05,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0002104,US,KS,CA,SwiftLine Freight,DELIVERED,2026-08-12T21:01:07,America/Chicago,2026-08-13T02:01:07+00:00,True,2026-08-12T05:00:28,America/Vancouver,2026-08-12T12:00:28+00:00,True,18.2,20526.93,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0010317,CA,PE,NL,Rocky Mountain Movers,DELAYED,2026-08-12T15:01:21,America/Chicago,2026-08-12T20:01:21+00:00,True,2026-08-12T18:08:25,America/Denver,2026-08-13T00:08:25+00:00,True,22.2,21478.05,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0006830,CA,NB,WI,Midwest Carriers,CUSTOMS_HOLD,2026-08-12T21:37:40,America/Chicago,2026-08-13T02:37:40+00:00,True,2026-08-12T15:41:51,America/Winnipeg,2026-08-12T20:41:51+00:00,True,0.4,6408.2,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0007988,US,MA,MT,Northern Star Logistics,PICKED_UP,2026-08-12T09:24:42,America/Los_Angeles,2026-08-12T16:24:42+00:00,True,2026-08-12T07:09:28,America/Vancouver,2026-08-12T14:09:28+00:00,True,42.9,489.99,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0001743,CA,CA,NL,PrairieLink Carriers,DELAYED,2026-08-12T22:30:41,America/Edmonton,2026-08-13T04:30:41+00:00,True,2026-08-12T11:12:04,America/Anchorage,2026-08-12T19:12:04+00:00,True,-34.9,23224.41,False,True,True,False,False,True,False,True,False,False,3
NA-20260812-0008766,US,IA,SD,SwiftLine Freight,DELIVERED,2026-08-12T06:59:01,America/Vancouver,2026-08-12T13:59:01+00:00,True,2026-08-12T23:40:37,America/Denver,2026-08-13T05:40:37+00:00,True,33.9,5570.0,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0011017,US,RI,AK,Northern Star Logistics,DELAYED,2026-08-12T11:04:45,Pacific/Honolulu,2026-08-12T21:04:45+00:00,False,2026-08-12T19:12:25,America/Winnipeg,2026-08-13T00:12:25+00:00,True,-30.9,3838.48,False,False,False,False,False,False,False,True,False,False,1
NA-20260812-0002389,CA,MN,NS,Rocky Mountain Movers,CUSTOMS_HOLD,2026-08-12T20:10:28,America/Vancouver,2026-08-13T03:10:28+00:00,True,2026-08-12T17:46:55,America/Denver,2026-08-12T23:46:55+00:00,True,-10.5,16379.6,False,True,True,False,False,True,False,False,False,False,2
NA-20260812-0009880,CA,CA,IN,Gulf Coast Shipping,IN_TRANSIT,2026-08-12T04:27:23,America/Winnipeg,2026-08-12T09:27:23+00:00,True,2026-08-12T21:05:39,America/New_York,2026-08-13T01:05:39+00:00,True,-4.5,20266.1,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0002816,CA,ID,NJ,Northern Star Logistics,IN_TRANSIT,2026-08-12T02:18:02,America/Anchorage,2026-08-12T10:18:02+00:00,True,2026-08-12T05:37:23,America/Chicago,2026-08-12T10:37:23+00:00,True,25.1,1418.94,False,False,False,False,False,True,True,False,False,False,2
NA-20260812-0003946,US,SD,KS,Gulf Coast Shipping,PICKED_UP,2026-08-12T07:45:21,Pacific/Honolulu,2026-08-12T17:45:21+00:00,False,2026-08-12T06:59:31,America/Denver,2026-08-12T12:59:31+00:00,True,33.8,20813.0,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0006225,CA,NH,NE,Northern Star Logistics,PICKED_UP,2026-08-12T05:55:24,America/New_York,2026-08-12T09:55:24+00:00,True,2026-08-12T05:31:06,America/Denver,2026-08-12T11:31:06+00:00,True,17.9,18250.36,False,False,False,False,True,True,True,False,False,False,3
NA-20260812-0007762,US,IA,WI,PrairieLink Carriers,DELAYED,2026-08-12T10:35:27,America/Phoenix,2026-08-12T17:35:27+00:00,False,2026-08-12T14:06:01,America/Halifax,2026-08-12T17:06:01+00:00,True,-14.9,533.96,False,False,True,True,False,False,False,True,False,False,3
NA-20260812-0010928,US,OH,CO,SwiftLine Freight,DELIVERED,2026-08-12T11:30:37,America/Edmonton,2026-08-12T17:30:37+00:00,True,2026-08-12T06:47:34,America/Edmonton,2026-08-12T12:47:34+00:00,True,-17.9,9148.26,False,False,True,False,True,False,False,False,False,False,2
NA-20260812-0005480,US,WY,ME,Northern Star Logistics,IN_TRANSIT,2026-08-12T19:47:08,America/Vancouver,2026-08-13T02:47:08+00:00,True,2026-08-12T12:00:54,Pacific/Honolulu,2026-08-12T22:00:54+00:00,False,-31.0,1976.17,False,False,True,False,True,False,False,False,False,False,2
NA-20260812-0004115,CA,PE,ID,Midwest Carriers,CUSTOMS_HOLD,2026-08-12T11:28:47,America/Phoenix,2026-08-12T18:28:47+00:00,False,2026-08-12T09:43:25,America/Chicago,2026-08-12T14:43:25+00:00,True,7.2,20385.03,False,True,True,False,False,False,True,False,False,False,2
NA-20260812-0007451,US,AK,CO,Gulf Coast Shipping,DELIVERED,2026-08-12T13:20:25,America/New_York,2026-08-12T17:20:25+00:00,True,2026-08-12T08:23:40,America/Winnipeg,2026-08-12T13:23:40+00:00,True,-4.0,10046.37,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0008641,CA,LA,NV,Midwest Carriers,CUSTOMS_HOLD,2026-08-12T03:47:53,America/Los_Angeles,2026-08-12T10:47:53+00:00,True,2026-08-12T00:51:37,America/New_York,2026-08-12T04:51:37+00:00,True,3.5,14687.77,False,False,True,False,False,True,True,False,False,False,3
NA-20260812-0009231,CA,MT,OH,Pacific Rim Express,DELAYED,2026-08-12T01:07:06,America/Chicago,2026-08-12T06:07:06+00:00,True,2026-08-12T16:24:11,America/St_Johns,2026-08-12T18:54:11+00:00,True,-28.9,22876.45,False,False,False,False,False,True,True,True,False,False,3
NA-20260812-0000512,US,ME,NL,Atlantic Bridge Transport,PICKED_UP,2026-08-12T21:52:23,America/Chicago,2026-08-13T02:52:23+00:00,True,2026-08-12T12:48:28,Pacific/Honolulu,2026-08-12T22:48:28+00:00,False,10.1,8707.09,False,True,True,False,True,False,True,False,False,False,3
NA-20260812-0000076,US,DE,MS,BlueRoute Freight,IN_TRANSIT,2026-08-12T02:47:45,America/Vancouver,2026-08-12T09:47:45+00:00,True,2026-08-12T09:11:02,America/Toronto,2026-08-12T13:11:02+00:00,True,14.2,6033.79,False,False,False,False,False,False,False,False,False,False,0
NA-20260812-0010880,US,IL,NV,Pacific Rim Express,PICKED_UP,2026-08-12T15:56:01,America/Chicago,2026-08-12T20:56:01+00:00,True,2026-08-12T08:27:56,America/Anchorage,2026-08-12T16:27:56+00:00,True,26.5,23026.4,False,False,True,False,False,False,False,False,False,False,1
NA-20260812-0000003,CA,WI,GA,PrairieLink Carriers,IN_TRANSIT,2026-08-12T04:14:45,America/St_Johns,2026-08-12T06:44:45+00:00,True,2026-08-12T00:02:40,America/Regina,2026-08-12T06:02:40+00:00,False,43.3,21255.63,True,False,True,False,False,True,True,True,False,False,4
NA-20260812-0006261,CA,NV,AL,Rocky Mountain Movers,PICKED_UP,2026-08-12T23:10:38,America/Phoenix,2026-08-13T06:10:38+00:00,False,2026-08-12T04:52:22,America/St_Johns,2026-08-12T07:22:22+00:00,True,46.7,949.63,True,False,True,False,False,True,True,True,False,False,4
NA-20260812-0008393,CA,KS,AL,Northern Star Logistics,DELIVERED,2026-08-12T08:01:15,Pacific/Honolulu,2026-08-12T18:01:15+00:00,False,2026-08-12T16:43:25,America/Winnipeg,2026-08-12T21:43:25+00:00,True,-27.2,23816.33,True,False,False,False,False,True,True,True,False,False,3
